tconst,titleType,primaryTitle,startYear,genres,averageRating,numVotes,weightedAverage
tt7600294,movie,Burnt Offering,2018,"Horror,Thriller",2.8,151,422.8
tt7600382,movie,Ride Like a Girl,2019,"Biography,Drama,Sport",6.9,1698,11716.2
tt7600418,movie,Roads in February,2018,Drama,5.6,49,274.4
tt7600566,movie,Dark Ditties Presents 'Finders Keepers',2018,Horror,7.7,10,77
tt7600664,movie,Deceptive Heart,2018,Drama,7.4,5,37
tt7600704,movie,Boys vs. Girls,2019,Comedy,8.5,16,136
tt7600706,movie,Perfect Nanny,2019,"Crime,Drama",6,308,1848
tt7601098,movie,Anbessa,2019,"Documentary,Drama",7.4,23,170.2
tt7601296,movie,The Legend of Halloween Jack,2018,"Horror,Thriller",3.3,528,1742.4
tt7601308,movie,Ira,2018,"Crime,Mystery,Thriller",6.9,677,4671.3
tt7601594,movie,Iblis,2018,"Comedy,Fantasy,Romance",6.5,219,1423.5
tt7601708,movie,The Rub,2018,Drama,7,18,126
tt7601890,movie,Slumber Party Murders,2018,Horror,4.1,7,28.7
tt7602430,movie,The Ice King,2018,Documentary,7.1,130,923
tt7602640,movie,The Crow's Siesta,2018,"Drama,Romance",7.2,77,554.4
tt7602876,movie,Assassin Behind the Glass,2018,"Action,Drama,Mystery",3.7,13,48.1
tt7603218,movie,The Disciples: A Street Opera,2018,"Documentary,Drama,Music",5.5,6,33
tt7603290,movie,Into Invisible Light,2018,Drama,5.9,18,106.2
tt7603552,tvSeries,Cold Hearted,2018,Crime,6.8,16,108.8
tt7603582,movie,3 Gante 30 Dina 30 Second,2018,Romance,6.5,19,123.5
tt7603636,movie,O Beautiful Night,2019,"Comedy,Crime,Drama",6.7,202,1353.4
tt7604032,movie,Aadamkhor,2018,Horror,8.1,138,1117.8
tt7604446,tvSeries,Sick of It,2018,Comedy,7.5,1705,12787.5
tt7604948,movie,Gutterbug,2019,"Crime,Drama",7.6,112,851.2
tt7605074,movie,The Wandering Earth,2019,"Action,Drama,Sci-Fi",6,24137,144822
tt7605084,movie,A Reckoning,2018,Western,3.2,144,460.8
tt7605234,movie,La morte legale,2018,Documentary,7,5,35
tt7605308,tvSeries,Utsaha Ithihasam - The Saga of the Spirited,2018,Drama,7.4,9,66.6
tt7605396,tvSeries,The Twelve,2019,"Drama,Thriller",7.8,927,7230.6
tt7605482,movie,The Target,2018,Drama,9,5,45
tt7605702,movie,The Days to Come,2019,"Drama,Romance",7,436,3052
tt7605922,movie,My Masterpiece,2018,"Comedy,Drama",7.1,3858,27391.8
tt7606162,movie,Entrepreneur,2018,Documentary,6.9,74,510.6
tt7606620,movie,The Last Runway,2018,"Action,Crime,Drama",6,515,3090
tt7606636,movie,Trick or Treat,2019,Thriller,8,21,168
tt7606678,tvSeries,Rasín,2018,"Biography,Drama,History",6.9,20,138
tt7606902,movie,Golnesa,2018,"Crime,Drama,Family",8.1,12,97.2
tt7606942,tvSeries,R.G.T.V.,2018,Comedy,6.2,6,37.2
tt7607518,movie,Genadeloos (acimasizca),2018,"Action,Thriller",6,5,30
tt7607602,movie,Beneath the Ink,2018,Documentary,8.3,19,157.7
tt7607940,movie,Namaste England,2018,"Comedy,Drama,Romance",1.8,2355,4239
tt7608028,movie,The Open House,2018,"Horror,Thriller",3.2,28795,92144
tt7608092,movie,City of the dead,2019,Documentary,8,10,80
tt7608238,tvSeries,Wanderlust,2018,Drama,7,3980,27860
tt7608248,tvSeries,A Million Little Things,2018,"Comedy,Drama,Mystery",7.9,7164,56595.6
tt7608380,movie,Straight Edge Kegger,2019,"Horror,Thriller",7.8,64,499.2
tt7608812,tvSeries,Meet the Peetes,2018,Reality-TV,6.4,53,339.2
tt7608988,movie,Saugandh,2018,"Action,Romance",6.9,8,55.2
tt7609114,movie,Crazy Mad Lover: Once Again,2018,"Action,Comedy",4.7,953,4479.1
tt7609436,movie,Hasta los dientes,2018,"Crime,Documentary,Thriller",8.2,338,2771.6
tt7610196,movie,Do Women Have a Higher Sex Drive?,2018,Documentary,6.5,723,4699.5
tt7610418,movie,No Blood,2018,Drama,6.9,10,69
tt7610620,movie,So Connected,2018,Romance,7.7,58,446.6
tt7610914,movie,Shillings from Heaven,2018,Drama,7.2,87,626.4
tt7611326,movie,Lost in Apocalypse,2018,"Action,Adventure,Drama",5.8,37,214.6
tt7611352,movie,Alive,2019,"Horror,Thriller",6.8,55,374
tt7611474,movie,The Sweet Requiem,2018,Drama,6.3,68,428.4
tt7611880,movie,Tales of the American,2018,Documentary,7.1,18,127.8
tt7611940,movie,Pacified,2019,Drama,7.6,49,372.4
tt7612032,movie,Art of the Dead,2019,Horror,5.8,1314,7621.2
tt7612268,movie,Storm Cell,2019,Drama,2.5,6,15
tt7612378,movie,Joe Frank: Somewhere Out There,2018,"Biography,Documentary,Music",7.3,7,51.1
tt7612548,tvSeries,The Outpost,2018,"Action,Fantasy",5.9,4035,23806.5
tt7612748,movie,The Ghost Who Walks,2019,"Crime,Drama",5.2,320,1664
tt7612938,tvSeries,Shaitaan Haveli,2018,"Comedy,Horror",7.1,592,4203.2
tt7612992,movie,A Long Hot Summer in Palestine,2018,Documentary,8.8,8,70.4
tt7613398,movie,Prezident Blaník,2018,Comedy,6.3,273,1719.9
tt7613996,movie,The Intent 2: The Come Up,2018,Crime,3.6,359,1292.4
tt7614016,movie,Yara,2018,"Drama,Romance",6.6,239,1577.4
tt7614030,movie,Kanaka,2018,Action,6.8,44,299.2
tt7615052,movie,Daughter of the Wolf,2019,"Action,Thriller",5.3,4546,24093.8
tt7615302,movie,Red Joan,2018,"Biography,Drama,History",6.3,7701,48516.3
tt7615436,movie,Dark Lies the Island,2019,"Comedy,Drama",5.5,68,374
tt7615722,movie,The Legend of Hallowaiian,2018,"Adventure,Animation,Family",5.7,241,1373.7
tt7616148,movie,Luce,2019,Drama,6.7,6865,45995.5
tt7616584,movie,Il grande salto,2019,"Comedy,Crime",5.7,87,495.9
tt7616754,movie,Charlie Chaplin 2,2019,Comedy,3.8,208,790.4
tt7616798,movie,A Dog's Way Home,2019,"Adventure,Drama,Family",6.7,12660,84822
tt7616830,tvSeries,Music City,2018,Drama,5.1,86,438.6
tt7616974,movie,Prosecuting Evil,2018,"Biography,Documentary,History",7.3,356,2598.8
tt7617988,movie,Kuchh Bheege Alfaaz,2018,Romance,7.5,640,4800
tt7618184,movie,Mulk,2018,Drama,6.9,13847,95544.3
tt7618402,movie,Change of Gangster,2019,Comedy,4.1,19,77.9
tt7618604,movie,Patrick,2019,Drama,7.1,734,5211.4
tt7619232,tvSeries,Liverspots and Astronots,2018,Animation,7.5,13,97.5
tt7619554,movie,The Girl Allergic to WiFi,2018,Romance,6.5,205,1332.5
tt7619858,tvSeries,The Final Table,2018,Reality-TV,7.7,2497,19226.9
tt7620218,movie,Rush Hour,2018,Documentary,6.5,94,611
tt7620554,movie,Loqueesha,2019,"Comedy,Horror",1.7,619,1052.3
tt7620608,movie,Prolonged Exposure,2019,Thriller,4.4,30,132
tt7620746,movie,A Night to Regret,2018,Thriller,5.2,236,1227.2
tt7621830,movie,Inna de Yard,2019,"Documentary,Music",6.5,77,500.5
tt7621972,movie,Johnny Johnny Yes Papa,2018,Comedy,5.5,34,187
tt7622584,movie,We Go in at Dawn,2020,History,3.8,81,307.8
tt7622662,movie,Women of the Gulag,2018,Documentary,7.2,38,273.6
tt7623594,tvSeries,Girls Don't Give Up,2018,"Comedy,Romance",6.4,23,147.2
tt7624840,movie,Paharganj,2019,"Crime,Drama,Mystery",5.6,1143,6400.8
tt7624934,movie,Zoo,2018,"Comedy,Drama,Horror",5.4,1133,6118.2
tt7625712,movie,Pocketman and Cargoboy,2018,"Adventure,Comedy,Sci-Fi",2.5,116,290
tt7625822,tvSeries,"Idiotas, ponto",2018,Comedy,8.4,47,394.8
tt7625892,movie,Bruno Motoneta,2018,"Action,Adventure,Comedy",5.3,9,47.7
tt7626042,movie,Trump: The Art of the Insult,2018,Documentary,5.8,258,1496.4
tt7627646,movie,Tarpan: The Salvation,2019,Drama,8.6,28,240.8
tt7628080,movie,The Pluto Moment,2018,Drama,6.3,110,693
tt7628458,movie,Hadi Be Oglum,2018,Drama,7.1,2679,19020.9
tt7628468,movie,Yalniz Hayaller Kaldi,2018,Drama,9,72,648
tt7628846,movie,Onyx: Kings of the Grail,2018,History,8.4,38,319.2
tt7629818,movie,The Long Shadow,2019,Mystery,5.7,30,171
tt7631024,movie,Illusions of Control,2019,Documentary,6.9,9,62.1
tt7631146,tvSeries,The Split,2018,Drama,7.6,2782,21143.2
tt7631320,movie,Aura,2018,Horror,3.6,230,828
tt7631568,movie,The Devil to Pay,2019,Thriller,7.8,31,241.8
tt7631792,movie,Follow Me,2018,Documentary,5,208,1040
tt7632274,movie,Red Handed,2019,Thriller,3.2,147,470.4
tt7632348,movie,That Night,2018,"Drama,Thriller",3.4,8,27.2
tt7632608,tvSeries,Enemigo Íntimo,2018,Drama,7.7,154,1185.8
tt7632930,movie,Trener,2018,"Drama,Sport",6.3,1098,6917.4
tt7633090,movie,Eight Out of Ten,2018,Drama,6.4,37,236.8
tt7633666,movie,Team Khan,2018,"Documentary,Sport",6.1,55,335.5
tt7634378,tvSeries,Liberty: Vigilance,2018,Adventure,8.7,11,95.7
tt7634614,movie,Trouble in the Garden,2018,Drama,7.7,22,169.4
tt7634654,movie,Los Angeles/Tehran,2018,"Comedy,Fantasy",2.3,306,703.8
tt7634746,movie,Juanita,2018,"Comedy,Drama",6.8,20,136
tt7634968,movie,What Men Want,2019,"Comedy,Fantasy,Romance",5.2,18050,93860
tt7635036,movie,Love Immortal,2019,Horror,8.6,45,387
tt7635308,tvSeries,Star Falls,2018,"Comedy,Family",4.6,141,648.6
tt7635550,movie,A Kiss on Candy Cane Lane,2019,Drama,4.6,74,340.4
tt7635926,movie,Cellar Door,2018,"Drama,Mystery",7.3,28,204.4
tt7636388,tvSeries,Zuidas,2018,Drama,6.8,157,1067.6
tt7636672,movie,Float Like a Butterfly,2018,Drama,5.6,203,1136.8
tt7637180,movie,Fractures,2018,Drama,7.2,17,122.4
tt7637350,movie,After the Rain,2018,"Drama,Romance,Sport",6.9,664,4581.6
tt7637354,movie,Norte,2019,Drama,6,14,84
tt7637778,movie,DC NOIR,2019,Crime,7.7,14,107.8
tt7637874,movie,Cold November,2018,Drama,7.1,221,1569.1
tt7637968,movie,Lux: Warrior of Light,2018,Drama,5.8,141,817.8
tt7638094,movie,Ravers,2018,"Comedy,Horror",4.4,228,1003.2
tt7638110,movie,Loud Krazy Love,2018,"Documentary,Drama,Music",7.2,262,1886.4
tt7638330,movie,The Longest Shot,2019,"Mystery,Thriller",5.4,48,259.2
tt7638344,movie,Dhadak,2018,"Drama,Romance",4.6,8570,39422
tt7638460,movie,Stay Still,2019,Drama,7,41,287
tt7638842,tvSeries,Playdates Anonymous,2018,Comedy,9.6,5,48
tt7639236,movie,Hostel Days,2018,"Drama,Musical",6.7,6,40.2
tt7639372,movie,Total Dhamaal,2019,"Action,Adventure,Comedy",4.3,5242,22540.6
tt7639446,movie,The Pickup Artist,2019,"Crime,Mystery,Thriller",8.1,34,275.4
tt7639502,movie,Relish,2019,"Adventure,Comedy,Drama",3.6,108,388.8
tt7639528,movie,Gintama 2: Rules are Made to be Broken,2018,"Action,Adventure,Comedy",6.6,641,4230.6
tt7639574,movie,America,2018,Documentary,6.6,85,561
tt7639922,movie,The Islander Theory,2018,"Comedy,Drama",5.5,19,104.5
tt7640198,movie,Comic Sans,2018,"Comedy,Drama,Romance",7.1,730,5183
tt7640230,movie,When Arabs Danced,2018,Documentary,7.5,24,180
tt7640234,movie,Drown Among the Dead,2018,"Adventure,Drama,Horror",5.3,38,201.4
tt7640304,tvSeries,L'Aquila - Grandi speranze,2019,Drama,3.8,16,60.8
tt7640584,movie,Dogs Die Alone,2019,Thriller,5,103,515
tt7640594,tvSeries,Koreni,2018,Drama,8.4,929,7803.6
tt7641756,movie,The Fare,2018,"Horror,Thriller",2.2,6,13.2
tt7641782,movie,De Collega's 2.0,2018,Comedy,4.4,196,862.4
tt7641872,movie,My Husband's Double Life,2018,"Crime,Drama",4.6,157,722.2
tt7642326,movie,Honor Up,2018,"Action,Adventure",2.6,235,611
tt7642602,movie,Pilgrim,2018,Drama,6.8,10,68
tt7642686,movie,The Picture of Dorian Gray,2018,"Drama,Horror,Thriller",3.8,12,45.6
tt7643056,tvSeries,Wannabe,2018,Comedy,5.4,125,675
tt7643134,movie,Children of the Sun,2019,"Drama,History",7.5,13,97.5
tt7643622,movie,The World We Make,2019,Drama,5.1,420,2142
tt7643900,tvSeries,Homicide City,2018,Crime,7.9,78,616.2
tt7644268,movie,Sheryl Crow Live at the Capitol Theatre,2018,Music,5.9,10,59
tt7644306,movie,That Night of November,2018,Drama,6.7,20,134
tt7644928,movie,A Cabeça de Gumercindo Saraiva,2018,"Adventure,Western",8.3,11,91.3
tt7645122,movie,Plus One,2019,"Comedy,Drama,Romance",6.6,5661,37362.6
tt7645192,tvSeries,Baby,2018,Drama,6.8,6115,41582
tt7645288,movie,Prince of Peace,2019,Drama,5.1,15,76.5
tt7645780,movie,The Wedding Guest,2018,Thriller,5.7,3134,17863.8
tt7646138,movie,Afreen,2018,"Thriller,War",4.4,13,57.2
tt7647840,movie,Good Posture,2019,"Comedy,Drama",5.4,317,1711.8
tt7648416,movie,Io c'è,2018,Comedy,6,766,4596
tt7648704,movie,Revolution X: The Movie,2018,"Comedy,Drama,Musical",4.8,232,1113.6
tt7649694,tvSeries,Ramy,2019,Comedy,8,4797,38376
tt7649904,movie,normal.,2019,Drama,7.1,10,71
tt7650108,movie,Rong Dhong,2018,Thriller,7.6,14,106.4
tt7650966,movie,The Accompanist,2019,"Drama,Fantasy",4.3,7,30.1
tt7651892,tvSeries,One Strange Rock,2018,Documentary,8.8,5720,50336
tt7652452,movie,Nightshooters,2018,Action,5,275,1375
tt7653254,movie,Marriage Story,2019,"Comedy,Drama,Romance",8,209956,1679648
tt7653274,tvSeries,All or Nothing: Manchester City,2018,"Reality-TV,Sport",8.3,3999,33191.7
tt7654116,movie,Cabezas Encogidas,2019,"Action,Crime",6.6,5,33
tt7654178,movie,Bakwit Boys,2018,Musical,7.9,31,244.9
tt7654492,movie,Father of Independence: DS Nidhasa Piya,2018,"Biography,Drama,History",7.5,16,120
tt7654674,movie,Veera,2018,Action,4.9,60,294
tt7654696,tvSeries,Grace Beside Me,2018,Family,8.1,20,162
tt7654710,movie,Querido Fotogramas,2018,Documentary,5.8,56,324.8
tt7654820,tvSeries,Presunto culpable,2018,Thriller,7,195,1365
tt7654872,movie,The Other Woman,2018,"Comedy,Drama,Romance",5.4,1140,6156
tt7654880,movie,Qui m'aime me suive!,2019,"Comedy,Drama",4.9,121,592.9
tt7654890,movie,Tricky Old Dogs,2018,"Comedy,Drama",6.1,451,2751.1
tt7654946,movie,Røverdatter,2018,Documentary,7.3,154,1124.2
tt7655142,movie,St. Bernard Syndicate,2018,Comedy,6.1,306,1866.6
tt7655282,movie,Medal,2018,Drama,9,6,54
tt7655524,movie,Playing Hard,2018,Documentary,6.1,387,2360.7
tt7656570,movie,Legal Action,2018,"Action,Western",6.3,91,573.3
tt7656770,movie,Babes with Blades,2018,"Action,Adventure,Drama",2.1,235,493.5
tt7657364,movie,Gothic Harvest,2019,Horror,3.1,176,545.6
tt7657746,movie,Zayana,2019,Drama,7,182,1274
tt7657748,movie,Big Brother,2018,Action,7.4,17,125.8
tt7658158,movie,We Need to Talk About A.I,2020,"Documentary,Sci-Fi",6.5,13,84.5
tt7658384,movie,The Quietude,2018,"Drama,Thriller",6.1,650,3965
tt7658402,tvSeries,Harley Quinn,2019,"Action,Adventure,Animation",8.4,6485,54474
tt7658426,movie,In Character,2018,Documentary,6.8,18,122.4
tt7658610,movie,The Final Blade,2018,Action,6.4,574,3673.6
tt7658752,tvSeries,Adèle,2018,Crime,8.4,10,84
tt7658868,movie,Aleksi,2018,"Comedy,Drama,Romance",6.7,573,3839.1
tt7659018,movie,Dino King 3D: Journey to Fire Mountain,2019,"Action,Adventure,Animation",4.7,141,662.7
tt7659918,movie,Vou Nadar Até Você,2019,Drama,4.4,10,44
tt7660450,movie,La profezia dell'armadillo,2018,"Comedy,Drama",5.3,611,3238.3
tt7660730,tvSeries,Black Earth Rising,2018,Thriller,7.3,3244,23681.2
tt7660850,tvSeries,Succession,2018,Drama,8.5,27520,233920
tt7660966,movie,Our Blood is Wine,2018,Documentary,6.3,31,195.3
tt7661028,movie,The Manson Family Massacre,2019,"Crime,Horror,Thriller",3.2,220,704
tt7661046,tvSeries,Dollface,2019,Comedy,7.3,3121,22783.3
tt7661234,tvSeries,Best Shot,2018,"Reality-TV,Sport",8.2,61,500.2
tt7661368,tvSeries,All About The Washingtons,2018,"Comedy,Music",4.2,557,2339.4
tt7661384,tvSeries,The L Word: Generation Q,2019,Drama,7.3,2376,17344.8
tt7661390,tvSeries,Gangs of London,2020,"Action,Crime,Drama",8.5,4910,41735
tt7661396,movie,Beers of Joy,2019,Documentary,8.2,470,3854
tt7661438,tvSeries,"Life, Liberty & Levin",2018,Talk-Show,7.9,188,1485.2
tt7661472,tvSeries,Barbie Dreamhouse Adventures,2018,"Animation,Comedy,Family",6.7,245,1641.5
tt7661556,movie,Disociation,2018,"Comedy,Drama,Horror",6.7,15,100.5
tt7662118,movie,Short Circuit,2019,"Comedy,Drama,Sci-Fi",7.3,36,262.8
tt7662316,tvSeries,Trunkfest,2018,Music,6.7,14,93.8
tt7662644,movie,My Grandpa Is an Alien,2019,"Adventure,Family,Fantasy",6.8,96,652.8
tt7662926,movie,Lady Titi Singing Blues,2018,"Comedy,Drama",5.9,14,82.6
tt7663442,tvSeries,Ghost BFF,2018,Comedy,8.2,9,73.8
tt7664096,movie,Heavy Duty,2019,Comedy,4.5,293,1318.5
tt7664504,movie,Three Identical Strangers,2018,"Biography,Documentary,Drama",7.7,21429,165003.3
tt7664772,movie,Meathook Massacre 4,2018,Horror,7,20,140
tt7664948,movie,Unprescribed,2020,"Documentary,War",9.1,9,81.9
tt7665014,tvSeries,Human Kind Of,2018,"Animation,Comedy,Sci-Fi",6.8,140,952
tt7665428,movie,VIPCO The Untold Story,2018,Documentary,5.5,29,159.5
tt7665476,movie,The Trial,2018,"Documentary,History",7.1,975,6922.5
tt7665608,movie,Rwanda,2019,"Action,Drama,History",7.2,19,136.8
tt7666250,movie,Yuli,2018,"Biography,Drama,Music",7,1324,9268
tt7666724,movie,This Is Not Berlin,2019,Drama,6.6,643,4243.8
tt7666978,movie,Polyland,2018,Documentary,6.2,5,31
tt7667558,movie,Il tuttofare,2018,Comedy,6.1,402,2452.2
tt7668228,movie,She,2019,"Drama,Fantasy",6.2,14,86.8
tt7668518,tvSeries,The Protector,2018,"Action,Fantasy,Sci-Fi",6.9,28827,198906.3
tt7668724,movie,The Marine 6: Close Quarters,2018,"Action,Drama",4.8,1030,4944
tt7668842,movie,Enes Batur,2018,Comedy,4.1,53484,219284.4
tt7668870,movie,Searching,2018,"Drama,Mystery,Thriller",7.6,124230,944148
tt7668888,tvSeries,Connie & Clyde 2,2018,Drama,6.1,7,42.7
tt7670096,tvSeries,Millenniums,2018,Comedy,6.2,54,334.8
tt7670212,movie,The Golden Glove,2019,"Crime,Drama,Horror",6.7,7060,47302
tt7670220,movie,I Am Gary Johnson,2018,Documentary,8.7,7,60.9
tt7670276,movie,Mistresses,2019,Comedy,4.4,209,919.6
tt7670354,tvSeries,München Grill,2018,Comedy,2.4,17,40.8
tt7670504,movie,Valley of the Lanterns,2018,Animation,5.1,16,81.6
tt7670568,tvSeries,The Masked Singer,2019,"Game-Show,Music,Reality-TV",6.3,2167,13652.1
tt7671064,movie,Brittany Runs a Marathon,2019,"Comedy,Drama",6.8,12126,82456.8
tt7671068,tvSeries,Grand Hotel,2019,"Crime,Drama,Mystery",7,2670,18690
tt7671124,movie,The Cuban,2019,Drama,7.4,12,88.8
tt7671414,movie,Thriller,2018,"Crime,Drama,Horror",3.7,836,3093.2
tt7671598,tvSeries,Messiah,2020,"Drama,Mystery,Thriller",7.7,32382,249341.4
tt7671748,tvSeries,Die Heiland: Wir sind Anwalt,2018,"Comedy,Crime,Drama",6,23,138
tt7672068,movie,Why Don't You Just Die!,2018,"Comedy,Drama,Thriller",6.7,1344,9004.8
tt7672868,movie,Intu Mintu Londonma,2018,Romance,7.2,74,532.8
tt7673416,movie,Sinatra in Palm Springs,2018,Documentary,7.8,40,312
tt7673882,movie,The One Who Loved You,2018,"Comedy,Crime,Fantasy",3.8,40,152
tt7673930,movie,Sunday Girl,2019,"Comedy,Drama,Romance",3.9,55,214.5
tt7675404,movie,1968,2018,"Documentary,History,Sport",8.1,1267,10262.7
tt7675596,movie,Saki Achiga-hen episode of side-A,2018,Drama,6.9,16,110.4
tt7676066,movie,Until Judge Do Us Part,2018,Comedy,5.5,39,214.5
tt7676816,movie,His Father's Voice,2019,"Drama,Fantasy,Musical",6,61,366
tt7676992,movie,High Note,2019,"Crime,Drama,Musical",4.5,49,220.5
tt7677420,movie,"Exorcism at 60,000 Feet",2019,"Comedy,Horror",3.9,137,534.3
tt7677740,tvSeries,Rel,2018,Comedy,4.1,787,3226.7
tt7678042,tvSeries,The Pleasure Principle,2019,Crime,6.6,85,561
tt7678456,movie,The Pretender,2019,"Biography,Comedy,Documentary",7.8,48,374.4
tt7678460,movie,Firkee,2018,Drama,8.4,19,159.6
tt7678604,tvSeries,The Strange Chores,2019,Animation,6.7,7,46.9
tt7678620,tvSeries,Bluey,2018,Animation,9.7,1016,9855.2
tt7678910,tvSeries,Agent,2019,Drama,6.3,41,258.3
tt7679126,movie,The Best Summer of My Life,2018,"Comedy,Family",5.8,961,5573.8
tt7679190,movie,Daraa,2018,"Action,Drama,History",6.2,179,1109.8
tt7679210,tvSeries,Stories from Norway,2018,"Comedy,Documentary,Musical",7.7,180,1386
tt7679322,movie,El Enigma Agustina,2018,Biography,9,8,72
tt7679754,movie,Blossom Valley,2018,Drama,5.8,244,1415.2
tt7679884,movie,Nude,2018,Drama,7.4,359,2656.6
tt7680734,movie,Broken Island,2018,Drama,7.1,21,149.1
tt7681112,movie,Yours in Sisterhood,2018,"Documentary,History",7.4,67,495.8
tt7681186,movie,The Parish,2019,"Horror,Thriller",7.8,32,249.6
tt7681464,tvSeries,Rio Heroes,2018,"Action,Drama,Sport",7.1,23,163.3
tt7681824,movie,We the Animals,2018,Drama,6.9,3432,23680.8
tt7681868,movie,Walking on Water,2018,"Adventure,Comedy,Documentary",7.5,427,3202.5
tt7681902,movie,Won't You Be My Neighbor?,2018,"Biography,Documentary",8.4,21016,176534.4
tt7681970,movie,After Porn Ends 3,2018,Documentary,5.3,1234,6540.2
tt7682048,movie,The Price of Happiness,2019,"Comedy,Drama",4.6,29,133.4
tt7682260,movie,Reinventing Rosalee,2018,Documentary,8.1,11,89.1
tt7682382,movie,Sweetheart,2019,"Comedy,Drama,Romance",6.2,453,2808.6
tt7682430,movie,Howard,2018,Documentary,8.4,19,159.6
tt7683028,tvSeries,Magical Girl Friendship Squad: Origins,2020,Animation,6.6,9,59.4
tt7683148,movie,Living in the Future's Past,2018,Documentary,6.5,287,1865.5
tt7683166,movie,Dinkheller,2019,Documentary,9.1,24,218.4
tt7683350,movie,Weapon of Choice,2018,Documentary,4.4,111,488.4
tt7683516,movie,Transfinite,2019,Drama,7,12,84
tt7683762,tvSeries,Rig 45,2018,"Crime,Thriller",6,665,3990
tt7683896,movie,The Blizzard,2018,"Action,Crime",4.9,41,200.9
tt7684260,tvSeries,Arde Madrid,2018,"Adventure,Drama,Thriller",7.6,971,7379.6
tt7684416,movie,"Clément, Alex et tous les autres",2019,"Comedy,Drama,Romance",6.9,22,151.8
tt7684778,tvSeries,Thuththiri,2018,"Comedy,Sci-Fi",8.7,18,156.6
tt7684822,movie,Fugue,2018,Mystery,5.9,10,59
tt7686162,movie,Tradition,2019,Comedy,5.8,5,29
tt7686448,movie,Other Music,2019,"Documentary,Music",8.1,42,340.2
tt7686456,tvSeries,Jersey Shore Family Vacation,2018,Reality-TV,6.8,1103,7500.4
tt7687138,movie,Bhor: Dawn,2018,Drama,7.4,10,74
tt7688134,movie,Isla Blanca,2018,Drama,5.1,23,117.3
tt7688258,movie,From Baghdad to The Bay,2018,Documentary,9,10,90
tt7688420,movie,"I Act, I Am",2018,Drama,7.2,32,230.4
tt7688638,movie,Good Girls Get High,2018,Comedy,6.6,45,297
tt7688892,movie,The Invisible Vegan,2019,Documentary,7.2,30,216
tt7689182,movie,Roofied: A Double Dose,2018,Thriller,1.2,141,169.2
tt7689186,movie,Let There Be Light,2019,Drama,6.8,251,1706.8
tt7689310,movie,The Goldfish,2019,Comedy,6.6,833,5497.8
tt7689424,movie,Believer,2018,"Documentary,Music",7,772,5404
tt7689460,tvSeries,Our Cartoon President,2018,"Adventure,Animation,Comedy",5.1,3036,15483.6
tt7689484,movie,On Her Shoulders,2018,"Biography,Documentary",7.1,415,2946.5
tt7689506,tvSeries,Amarog,2018,Thriller,8.7,6,52.2
